player_name,first_name,last_name,football_name,player_team,nflreadpy_id,espn_id,headshot,position,status,jersey_number,birth_date,college_name
Carolina Panthers D/ST,,,,CAR,DST_CAR,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/nfl/500/car.png&h=200&w=200,DST,Active,,,
Casey Moore,Casey,Moore,,CAR,00-0022151,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/briqzyshhox2ufeewgus",RB,RES,33,1980-07-26,Stanford
Casper Brinkley,Casper,Brinkley,,CAR,00-0025956,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d8vmdepocfwkqt5jyepz",DE,DEV,0,1985-07-12,South Carolina
Chandler Wooten,Chandler,Wooten,Chandler,CAR,00-0037560,4242515,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xil7lf1lnywgdsc8wclv",LB,ACT,,1999-04-25,Auburn
Chandler Zavala,Chandler,Zavala,Chandler,CAR,00-0038536,4710661,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i9wpf8cyyxwj1uou1jyy",G,ACT,62,1999-04-02,N.C. State; Fairmont State
Charles D. Johnson,Charles,Johnson,Charles D.,CAR,00-0030113,15885,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g9xhdanrpvnxwrqhran5",WR,RES,12,1989-02-27,Grand Valley; Antelope Valley Junior College; Eastern Kentucky
Charles Johnson,Charles,Johnson,Charles,CAR,00-0025470,10527,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ymhie4lk7pifrufdoy9w",DE,ACT,95,1986-07-10,Georgia
Charles Tillman,Charles,Tillman,Charles,CAR,00-0022123,4493,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y277iz2hgqaqdlonri2f",CB,RES,31,1981-02-23,Louisiana-Lafayette
Chas Alecxih,Peter,Alecxih,,CAR,00-0029099,15353,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uuoekbeo3omhcjcqhdy4",DT,RES,65,1989-02-10,Pittsburgh
Chase Blackburn,Chase,Blackburn,,CAR,00-0023693,9289,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvx7vi33djihgqde2rvn",OLB,RES,93,1983-06-10,Akron
Chau Smith-Wade,Chau,Smith-Wade,Chau,CAR,00-0039380,4697636,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zaw1uynft16o6ltvxjpf",CB,ACT,26,2002-09-17,Washington State
Chip Vaughn,Clarence,Vaughn,,CAR,00-0027085,12745,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hpl8naarupq59wu0gyks",DB,DEV,0,1985-10-26,Wake Forest
Chris Gamble,Chris,Gamble,,CAR,00-0022914,5553,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cfmypi7ngf6d2oatxmih",CB,RES,20,1983-03-11,Ohio State
Chris Morris,Christopher,Morris,,CAR,00-0024428,9800,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g5iq5tho1rnfzicwjvvq",C,ACT,63,1983-02-22,Michigan State
Chris Orr,Chris,Orr,Chris,CAR,00-0035954,3917673,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e7avkj5ggyxlumt70rxz",LB,DEV,0,1997-06-17,Wisconsin
Chris Pierce,Christopher,Pierce,Chris,CAR,00-0037556,4242661,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/olkr27fwvs34jjiuwmel",TE,DEV,,1998-11-02,Vanderbilt
Chris Samp,Chris,Samp,,CAR,00-0022983,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fijka84vhudutgzjlmak",WR,RSN,85,1980-07-12,Winona State University
Chris Scott,Christopher,Scott,Chris,CAR,00-0027750,13451,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sejfnqfez111nl40luh0",G,CUT,79,1987-08-04,Tennessee
Chris Slade,Christopher,Slade,,CAR,00-0015030,417,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxfuamobcn0yzf6bmm75",DE,ACT,50,1971-01-30,Virginia
Christian Fauria,Christian,Fauria,,CAR,00-0005101,747,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/evp2lv6ovuvqn30yjkxy",TE,ACT,86,1971-09-22,Colorado
Christian Miller,Christian,Miller,Christian,CAR,00-0035257,3126362,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/frfzdkb8jvxmjnp2gdfy",LB,NWT,55,1996-06-19,Alabama
Christian Morton,Christian,Morton,,CAR,00-0022747,5758,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zpn3ihnd7idfqfocky04",DB,RES,35,1981-04-28,Illinois
Chuba Hubbard,Chuba,Hubbard,Chuba,CAR,00-0036555,4241416,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjgml85ghq7oa48dctn7",RB,ACT,30,1999-06-11,Oklahoma State
Chuck Smith,Charles,Smith,,CAR,00-0015124,307,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zu038iuwuau2dh1slzfs",DE,RES,91,1969-12-21,Tennessee; Northeast Oklahoma
Clarence Jones,Clarence,Jones,,CAR,00-0008711,259,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wjxegkkxajug7swdngco",OT,ACT,75,1968-05-06,Maryland
Claudin Cherelus,Claudin,Cherelus,Claudin,CAR,00-0038493,4256224,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",LB,ACT,53,1999-02-09,Alcorn State; UMass Amherst
Clay Shiver,Clay,Shiver,,CAR,00-0014820,971,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jvyfemspzzim21pqi5ab",C,ACT,60,1972-12-07,Florida State
Cletis Gordon,Cletis,Gordon,,CAR,00-0024075,10288,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l816p5mahn54rownraje",DB,RES,25,1983-04-23,Jackson State University
Clifton Abraham,Clifton,Abraham,,CAR,00-0000016,7903,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/doc4f7yv4qjklkurq1hh",DB,ACT,24,1971-12-09,Florida State
Colin Branch,Colin,Branch,,CAR,00-0022142,4577,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jzvcovlvb8r2hmbtln8t",S,ACT,28,1980-03-02,Stanford
Colin Cole,Colin,Cole,,CAR,00-0021684,4870,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ck9rdexmkhxs8mc5nkdt",DT,CUT,91,1980-06-24,Iowa
Colin Jones,Colin,Jones,Colin,CAR,00-0028128,14117,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gtpcd4mvricoawwynceu",S,ACT,42,1987-10-27,TCU
Colin Thompson,Colin,Thompson,Colin,CAR,00-0033720,2980120,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lbjhmxtdg1i6ichpzrbw",TE,DEV,86,1993-12-15,Temple
Corey Brown,Corey,Brown,Corey,CAR,00-0031118,17399,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgk5rlkpxd0vw28nhrrq",WR,ACT,10,1991-12-16,Ohio State
Corey Thornton,Corey,Thornton,Corey,CAR,00-0040296,4431426,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tlmmgdiwijyhzguzyjwy",CB,ACT,31,2001-01-30,Louisville
Cortland Finnegan,Cortland,Finnegan,Cortland,CAR,00-0024429,9801,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aeg753bk3cpgsy5mmgdr",DB,ACT,26,1984-02-02,Samford
Craig Roh,Craig,Roh,,CAR,00-0030257,16439,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rxiq3rdrw8iapxoaq72z",DE,DEV,60,1991-01-25,Michigan; Grand Valley
Curtis Deloatch,Curtis,Deloatch,,CAR,00-0022592,6151,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o6x8jfbkttsdwlfqok3b",DB,RES,41,1981-10-04,North Carolina A&T
Curtis Fuller,Curtis,Fuller,,CAR,00-0020314,2676,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bui1iwrmwcstw3fg4ms7",DB,ACT,23,1978-07-25,TCU; Trinity Valley CC
D'Eriq King,D'Eriq,King,D'Eriq,CAR,00-0037201,4039300,,QB,CUT,,1997-08-24,Miami; Houston
D.C. Jefferson,Lequan,Jefferson,,CAR,00-0030291,15890,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v1tr0wdpyasqsqctdww7",TE,CUT,80,1989-05-07,Rutgers
D.J. Hackett,DeAndre,Hackett,,CAR,00-0022701,5682,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vhepv73bqd762raohguu",WR,ACT,18,1981-07-03,Colorado; California State-Northridge
D.J. Moore,David,Moore,,CAR,00-0026907,12429,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqwugxxnxe62smcbibwg",CB,CUT,20,1987-03-22,Vanderbilt
Da'Norris Searcy,Da'Norris,Searcy,Da'Norris,CAR,00-0028038,14143,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxqg3323q2tj2qea57ae",S,RSR,21,1988-11-16,North Carolina
Damarri Mathis,Damarri,Mathis,Damarri,CAR,00-0038105,4240707,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdikr2r1oljvhnzrfr9p",DB,UFA,28,1999-04-12,Pittsburgh
Dameyune Craig,Dameyune,Craig,,CAR,00-0003600,3998325,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/px34d4jf9tw1e32fkw4l",QB,RES,2,1974-04-19,Auburn
Damian Parms,Damian,Parms,Damian,CAR,00-0031678,2572986,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cdvo00xt3qcq8goby4nd",DB,CUT,45,1992-10-28,Florida Atlantic
Damien Lewis,Damien,Lewis,Damien,CAR,00-0036417,4362647,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aerw6b5qa0plz8ejg68g",G,ACT,68,1997-03-21,LSU; Northwest Mississippi CC
Damien Richardson,Damien,Richardson,,CAR,00-0013675,1554,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gwajcgsan0jiryovfic3",DB,RES,39,1976-04-03,Arizona State
Damion Jeanpiere,Damion,Jeanpiere,Damion,CAR,00-0035443,3929698,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7x6ednvcrkdicijb2u4",WR,DEV,0,1996-12-08,Nicholls State
Damon Pieri,Mark,Pieri,,CAR,00-0012980,7476,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uu5vpupppbncvjc6pubx",DB,ACT,27,1970-09-25,San Diego State; Phoenix College
Damontre Moore,Damontre,Moore,Damontre,CAR,00-0030069,15858,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u2uxdnegox5cqoaffiti",DE,DEV,0,1992-09-11,Texas A&M
Dan Chisena,Daniel,Chisena,Dan,CAR,00-0035976,3929637,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ajn5xdsfu4tn4mohmlg3",WR,ACT,88,1997-02-25,Penn State
Dan Connor,Daniel,Connor,,CAR,00-0026214,11308,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqxykl3o6zbqqfhgbzih",ILB,ACT,55,1985-11-02,Penn State
Dan France,Dan,France,Dan,CAR,00-0030779,17151,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b2pl8e4hw0xkgktto9sz",OT,RES,71,1991-04-01,Michigan State
Dan Morgan,Daniel,Morgan,,CAR,00-0020443,2559,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o4psq5nqkbkmz4zdishi",MLB,RES,55,1978-12-19,Miami
Dan Santucci,Daniel,Santucci,,CAR,00-0025617,10673,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owjuqvq8kk0yuwgd6btx",G,DEV,77,1983-09-06,Notre Dame
Daniel Bituli,Daniel,Bituli,Daniel,CAR,00-0035929,4035177,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbgl42to9xweq1n3kga9",LB,DEV,0,1997-12-27,Tennessee
Danny Villa,Daniel,Villa,,CAR,00-0016911,7085,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gs5e6iqfdsgziwewmcdl",C,ACT,72,1964-09-21,Arizona State
Darvin Adams,Darvin,Adams,,CAR,00-0028746,14759,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gp7dezgpf6nmzbkeizjv",WR,ACT,86,1990-01-05,Auburn
Darwin Walker,Darwin,Walker,,CAR,00-0019459,2202,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rr4rcogp5dzmu3snfxwi",DT,ACT,93,1977-06-15,Tennessee; N.C. State
Dave Kadela,David,Kadela,,CAR,00-0020218,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b2turosa7mihd9kyhdwk",OT,ACT,61,1978-05-06,Virginia Tech
David Clowney,David,Clowney,,CAR,00-0025544,10600,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/htp19mbraxc7gzwtj2r2",WR,ACT,87,1985-07-07,Virginia Tech
David Foucault,David,Foucault,David,CAR,00-0031197,17439,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oq8bt0q4pxqyrrgtf67i",OT,DEV,0,1989-01-07,Montreal
David Gettis,David,Gettis,,CAR,00-0027795,13367,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/epak7gcrrzjv7bp5ic23",WR,ACT,12,1987-08-27,Baylor
David Long,David,Long,David,CAR,00-0035665,4046536,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rwpmkpja2y5nhokh5utb",DB,DEV,35,1998-02-06,Michigan
David Moore,David,Moore,David,CAR,00-0033589,4212909,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k2szy47lyxy9u5om7vd1",WR,UFA,83,1995-01-15,East Central
David Yankey,David,Yankey,David,CAR,00-0031069,16934,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/joyulsleidd4tx2n1xo6",G,RES,61,1992-01-18,Stanford
Davis Cheek,Davis,Cheek,Davis,CAR,00-0037360,4248286,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdzkgmreas3pyeknexv8",QB,DEV,4,1999-02-26,Elon
Davonte Wallace,Davonte,Wallace,,CAR,00-0030873,17276,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mzya71minmvqix92mvnb",G,CUT,71,1991-12-21,New Mexico State
Dax Milne,Dax,Milne,Dax,CAR,00-0036671,4373642,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/is6qfhpfr82xc3udysfu",WR,DEV,,1999-06-23,BYU
De'Andre Presley,De'Andre,Presley,,CAR,00-0029463,15629,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iz6chjwqcmvuabln8vee",WR,RES,10,1990-01-10,Appalachian State
DeCori Birmingham,DeCori,Birmingham,,CAR,00-0023249,11138,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b8f7g1iwcixpykwg3raj",RB,DEV,0,1982-11-22,Arkansas
DeMario Pressley,DeMario,Pressley,,CAR,00-0026284,11367,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrcfa8c4xd1xzhgl2hdx",DT,ACT,61,1985-11-03,N.C. State
DeShawn Williams,DeShawn,Williams,DeShawn,CAR,00-0031795,2576508,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oomwiwcodj3uwrbd4bug",DE,ACT,75,1992-12-29,Clemson
Deke Cooper,John,Cooper,,CAR,00-0019293,4374,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsfpxolp25clpaoxypgr",FS,ACT,35,1977-10-18,Notre Dame
Delontae Scott,Delontae,Scott,Delontae,CAR,00-0035971,3916220,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/avqwy4ruedlxmygcgkyf",DE,CUT,,1997-01-21,SMU
Demani Richardson,Demani,Richardson,Demani,CAR,00-0039601,4426926,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tpjhwnupzg65sx5zyzbx",SAF,ACT,36,2000-10-07,Texas A&M
Deonte Brown,Deonte,Brown,Deonte,CAR,00-0036566,4040962,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fdjeusuv8dat0styw3hw",G,DEV,,1998-01-15,Alabama
Derek Dennis,Derek,Dennis,,CAR,00-0029102,15325,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykr5ecnnocntr1afq9oq",G,DEV,0,1988-07-16,Temple
Derek Wright,Derek,Wright,Derek,CAR,00-0037368,4569995,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtyvlkygnzeuudzaqevi",WR,DEV,83,1998-08-13,Utah State
Derrick Brown,Derrick,Brown,Derrick,CAR,00-0036220,4035495,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nneryzn7ehs21yeed5ny",DT,ACT,95,1998-04-15,Auburn
Derrick Doggett,Derrick,Doggett,,CAR,DOG226058,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w2xgjgclxuc0zvckeyvr",LB,DEV,0,1984-12-31,Oregon State
Derrick Lassic,Derrick,Lassic,,CAR,00-0009658,7518,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k3aspqkadiq0upfgk1qc",RB,CUT,0,1970-01-26,Alabama
Derrick Strait,Derrick,Strait,,CAR,00-0022852,5601,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uoh9ru2amtpn3zgjn1qn",DB,ACT,22,1980-08-27,Oklahoma
Derwin Gray,Derwin,Gray,,CAR,00-0006270,7502,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blae97hldirwxpygydfb",DB,RES,44,1971-04-09,BYU
Destiny Vaeao,Destiny,Vaeao,Destiny,CAR,00-0032859,2978355,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kzqqke2kptj6ttrcqgen",DT,CUT,75,1994-01-15,Washington State
Devin Lloyd,Devin,Lloyd,Devin,CAR,00-0037244,4243256,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4iyy3k80fzfzsgavxon",LB,ACT,,1998-09-30,Utah
Devin Smith,Devin,Smith,Devin,CAR,00-0031934,2576395,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxvloat4tcr7e6eghply",WR,CUT,0,1992-03-03,Ohio State
Devon Johnson,Devon,Johnson,,CAR,00-0032996,2979206,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqkrh437wsmvxmussaee",RB,RES,47,1993-07-28,Marshall
Dewell Brewer,Dewell,Brewer,,CAR,00-0001743,7708,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l0wyvxbkgtx2e8hlfegf",RB,RES,0,1970-05-22,Oklahoma
Dezmen Southward,Dezmen,Southward,Dezmen,CAR,00-0031383,16747,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jvuw8ifrlwbzhl7xicn9",DB,CUT,0,1990-10-01,Wisconsin
Dezmon Patmon,Dezmon,Patmon,Dezmon,CAR,00-0036228,4054085,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mqyc6dcbtujx7ioohpmv",WR,CUT,,1998-08-06,Washington State
Dialleo Burks,Dialleo,Burks,,CAR,00-0002266,1158,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p4tssenfnjrbjyfesnhv",WR,CUT,89,1974-07-07,Eastern Kentucky
Dillon Gordon,Dillon,Gordon,Dillon,CAR,00-0032909,2976546,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ldupkb527c17qdxli2xw",OT,RES,66,1993-09-02,LSU
Dillon Johnson,Dillon,Johnson,Dillon,CAR,00-0039647,4689338,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u6tcbznnagvju1lycw2s",RB,CUT,28,2001-06-15,Washington; Mississippi State
Dion Byrum,Dion,Byrum,,CAR,00-0023877,10376,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfs9kwhgyxszkrcyzmoi",CB,RES,27,1983-02-18,Ohio
Domenik Hixon,Domenik,Hixon,,CAR,00-0024345,9716,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ygyaqjbpy8tp6tcbeflb",WR,ACT,87,1984-10-08,Akron
Dominic Alford,Dominic,Alford,,CAR,00-0028705,14734,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bpf1yxevc0piy6cy8owl",OL,DEV,0,1988-02-22,Minnesota
Dominique Dafney,Dominique,Dafney,Dominique,CAR,00-0036456,4036129,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iualxf5bff0nuttmxkut",TE,DEV,,1997-06-03,Indiana State
Dominique Hatfield,Dominique,Hatfield,Dominique,CAR,00-0033845,3052502,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qt7buttgbl00wgxdevvh",CB,DEV,0,1994-12-13,Utah
Donte Curry,Donte,Curry,,CAR,00-0019852,3448,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ukiwwi660yr5r5et8vr7",LB,ACT,55,1978-07-22,Morris Brown College; Middle Georgia College
Dorian Johnson,Dorian,Johnson,Dorian,CAR,00-0033942,3045153,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pgetnplduqsmmacxdurb",G,ACT,64,1994-10-21,Pittsburgh
Doug Brzezinski,Douglas,Brzezinski,,CAR,00-0002160,1817,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pmoshf2oaqgljemkztob",G,RES,79,1976-03-11,Boston College
Doug Hogue,Douglas,Hogue,,CAR,00-0028095,14149,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k1nh9inmxx37qlxxetkh",LB,ACT,55,1989-02-01,Syracuse
Drayton Florence,Drayton,Florence,,CAR,00-0021994,4504,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dzxvblqnajfjmux3laus",CB,ACT,29,1980-12-19,Tuskegee University; Tennessee-Chattanooga
Drew Iddings,Andrew,Iddings,Drew,CAR,00-0032936,2566345,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wdqnbx5k8hoz0bvzj7cm",DT,RES,91,1993-03-16,South Dakota
Duane Bickett,Duane,Bickett,,CAR,00-0001230,7000,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llvvldbixu52liueesfp",LB,ACT,50,1962-12-01,USC
Duke Robinson,Duke,Robinson,,CAR,00-0027113,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/brxjjileliekp7li9nem",G,CUT,72,1986-10-10,Oklahoma
Dustin Fry,Dustin,Fry,,CAR,00-0025526,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vt8pr8yzaqv2knzjtjcu",C,DEV,62,1983-10-03,Clemson
Dwan Edwards,Dwan,Edwards,Dwan,CAR,00-0022750,5576,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vtar8sgktvvrutgkcntt",DT,ACT,92,1981-05-16,Oregon State
Dwayne Jarrett,Dwayne,Jarrett,,CAR,00-0025432,10489,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ad7lwiigyrpzlofzo2kp",WR,CUT,80,1986-09-11,USC
Ed Johnson,Edward,Johnson,,CAR,00-0024765,10727,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z1ximl2jmfgast3j1j8s",DT,ACT,99,1983-12-18,Penn State
Eddie Canonico,Eddie,Canonico,,CAR,00-0020650,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zpzt06pfruspckw4niax",DB,DEV,0,1978-09-17,Sacramento State
Edmund Kugbila,Edmund,Kugbila,,CAR,00-0030461,16034,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hzjnhmnkowug2aqdoyyk",OL,RES,70,1990-09-21,Valdosta State
Elbert Ellis,Elbert,Ellis,,CAR,00-0004849,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y5brncjqsgsf1z7s1b8p",WR,CUT,0,1969-06-23,Pittsburgh
Elijah Hood,Elijah,Hood,Elijah,CAR,00-0033975,3116690,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xspjrovzjzwqzxgtijq4",RB,RES,30,1996-04-22,North Carolina
Elijah Qualls,Elijah,Qualls,Elijah,CAR,00-0033584,3052175,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jjnaydu3vo5wxpav0s07",DT,DEV,0,1995-02-11,Washington
Emani Bailey,Emani,Bailey,Emani,CAR,00-0039311,4565761,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fucbzoamgkzh1wqftppd",RB,DEV,,2001-11-28,TCU; Louisiana
Emerson Martin,Emerson,Martin,,CAR,00-0010451,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lr3azqxokknx6zjmxjpi",G,CUT,0,1970-05-06,Hampton; Catawba College
Eric Crume,Eric,Crume,Eric,CAR,00-0031730,2577606,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cigte16dzmwlpmeldmbk",DT,CUT,72,1993-10-18,Syracuse
Eric Hill,Eric,Hill,,CAR,00-0022547,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uvvzp6zrg5nc80xmqaj4",DB,DEV,0,1980-05-22,Colorado State
Eric Norwood,Eric,Norwood,,CAR,00-0027724,13429,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kreapdioeykpaegrs3gl",DE,ACT,92,1988-05-24,South Carolina
Eric Reid,Eric,Reid,Eric,CAR,00-0030548,15809,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wqpzlooco1h72tutdsyp",S,ACT,25,1991-12-10,LSU
Eric Shelton,Eric,Shelton,,CAR,00-0023489,8468,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rhnpbsgdziecvxmuufuw",RB,ACT,32,1983-06-23,Louisville; Florida State
Eric Swann,Eric,Swann,,CAR,00-0015947,266,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysolunufhbzbqkziiw2r",DT,ACT,98,1970-08-16,
Eric Wallace,Eric,Wallace,Eric,CAR,00-0033137,2326150,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdz6wtwdy1hh3g4xhmvx",TE,DEV,0,1988-12-13,Seattle University; DePaul University
Ernest Jones,Ernest,Jones,,CAR,00-0008745,663,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mg6e3spfi0x2znzxr918",LB,ACT,59,1971-04-01,Oregon
Esera Tuaolo,Esera,Tuaolo,,CAR,00-0016643,248,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yh29x3q6dyhnwjbxmqa6",NT,RES,98,1968-07-11,Oregon State
